id	source	name	update	type	parent_id	parent_name	contact_email	contact_form	contact_phone	contact_fax	website	streetAddress	postOfficeBoxNumber	postalCode	addressLocality	addressCountry	latitude	longitude
172255	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172255	Ambassade de France GRÈCE - Athènes	2015-08-04	ambassade-ou-mission-diplomatique		Ambassades	info@ambafrance-gr.org	http://www.ambafrance-gr.org/-Nous-contacter-	+30 (2 10) 339 10 00	+30 (2 10) 339 10 09	http://www.ambafrance-gr.org/-Francais-	7 avenue Vassilissis Sophias			Athènes 10671	 GRÈCE		
172256	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172256	Ambassade de France GRENADE - Saint-Georges	2015-09-08	ambassade-ou-mission-diplomatique		Ambassades	frenchembassy@candw.lc	http://www.ambafrance-lc.org/Nous-contacter			http://www.ambafrance-lc.org					 GRENADE		
172257	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172257	Ambassade de France GUATEMALA - Guatemala	2015-09-08	ambassade-ou-mission-diplomatique		Ambassades	courrier@ambafrance-gt.org	http://www.ambafrance-gt.org/Nous-contacter	+502 (24) 21 73 70	+502 (24) 21 74 07 	http://www.ambafrance-gt.org	5A Avenida 8-59, Edificio COGEFAR, Zona 14			Ciudad de Guatemala	 GUATEMALA		
172258	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172258	Ambassade de France GUINÉE - Conakry	2015-09-08	ambassade-ou-mission-diplomatique		Ambassades	ambafrance.conakry@diplomatie.gouv.fr	http://www.ambafrance-gn.org/-Nous-contacter-	+224 621 00 00 10		http://www.ambafrance-gn.org	Avenue du Commerce (Kaloum)			BP 373 et 570, Conakry	 GUINÉE		
172259	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172259	Ambassade de France GUINÉE-BISSAO - Bissao	2015-09-08	ambassade-ou-mission-diplomatique		Ambassades	cad.bissao-amba@diplomatie.gouv.fr		+245 (3 25) 74 31	+245 (3 25) 74 21	http://www.ambafrance-gw.org	Av Combattants-Liberté-et-Patrie, Bairro Penha			Bissao 	 GUINÉE-BISSAU		
172260	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172260	Ambassade de France GUINÉE ÉQUATORIALE - Malabo	2015-09-08	ambassade-ou-mission-diplomatique		Ambassades	cad-malabo-amba@diplomatie.gouv.fr	http://www.ambafrance-gq.org/Nous-contacter	+240 333 09 20 05	+240 333 09 23 05	http://www.ambafrance-gq.org	Carretera del Aeropuerto, Malabo 			Malabo	 GUINÉE EQUATORIALE		
172261	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172261	Ambassade de France GUYANA - Georgetown	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact.paramaribo@ambafrance-sr.org	http://www.ambafrance-sr.org/Nous-contacter			http://www.ambafrance-sr.org/					 GUYANA		
172262	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172262	Ambassade de France HAITI - Port-au-Prince	2016-02-05	ambassade-ou-mission-diplomatique		Ambassades	cad.port-au-prince-amba@diplomatie.gouv.fr	http://www.ambafrance-ht.org/Nous-contacter,1352	+509 (29) 99 90 00	+509 (29) 99 90 01	http://www.ambafrance-ht.org	51 rue Capois			BP 1312, Port au Prince	 HAÏTI		
172263	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172263	Ambassade de France HONDURAS - Tegucigalpa	2015-08-06	ambassade-ou-mission-diplomatique		Ambassades	info@ambafrance-hn.org	http://www.ambafrance-hn.org/Nous-contacter	+504 (2 36) 68 00	+504 (2 36) 80 51	http://www.ambafrance-hn.org	Colonia Palmira, 337 Avenida Juan Lindo			AP 3441, Tegucigalpa, A.C	 HONDURAS		
172264	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172264	Ambassade de France HONGRIE - Budapest	2015-09-15	ambassade-ou-mission-diplomatique		Ambassades	consulat.budapest-amba@diplomatie.gouv.fr	http://www.ambafrance-hu.org/-Plan-d-acces-et-coordonnees-	+36 (1) 374 11 00	+36 (1) 374 11 40	http://www.ambafrance-hu.org	27 Lendvay utca			1062 Budapest	 HONGRIE		
172265	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172265	Ambassade de France INDE - New Delhi	2013-05-27	ambassade-ou-mission-diplomatique		Ambassades		http://ambafrance-in.org/Contact-Us	+91 (11) 43 19 61 00	+91 (11) 43 19 61 19	http://ambafrance-in.org	2-50 E Shantipath, Chanakayapuri			New Delhi 110 021	 INDE		
172266	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172266	Ambassade de France INDONÉSIE - Jakarta	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-id.org	http://www.ambafrance-id.org/Nous-contacter,1140	+62 (21) 23 55 76 00	+62 (21) 23 55 76 01	http://www.ambafrance-id.org	Jalan M. H. Thamrin n°20			Jakarta Pusat 10350	 INDONÉSIE		
172267	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172267	Ambassade de France IRAN - Téhéran	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-ir-org	http://www.ambafrance-ir.org/Nous-contacter-Priere-de-rediger	+98 (21) 64 09 40 00	+98 (21) 64 09 40 92	http://www.ambafrance-ir.org	64/66 rue Neauphle-le-Château			11348 Téhéran 	 IRAN		
172268	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172268	Ambassade de France IRAQ - Bagdad	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	info@ambafrance-iq.org	http://www.ambafrance-iq.org/Ecrire-a-l-Ambassade	+964 (0) 7901912365		http://www.ambafrance-iq.org	Quartier Abu Nawas Emplacement 102 rue 55 Maison 7			Bagdad	 IRAQ		
172269	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172269	Ambassade de France IRLANDE - Dublin	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	admin-francais.dublin-amba@diplomatie.gouv.fr	http://www.ambafrance-ie.org/-Nous-ecrire-	+353 (1) 277 50 00	+353 (1 ) 277 50 01	http://www.ambafrance-ie.org	66 Fitzwilliam Lane			Dublin	 IRLANDE		
172270	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172270	Ambassade de France ISLANDE - Reykjavik	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambafrance@ambafrance.is		+354 (5 75) 96 00	+354 (5 75) 96 04	http://www.ambafrance-is.org/	22 Tùngata			BP 1750, 121 Reykjavík 	 ISLANDE		
172271	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172271	Ambassade de France ISRAEL - Tel-Aviv	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	diplomatie@ambafrance-il.org		+972 (3) 520 85 00	+972 (3) 520 83 40	http://www.ambafrance-il.org	112 promenade Herbert Samuel			BP 3480, 63572 Tel Aviv	 ISRAËL		
172272	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172272	Ambassade de France ITALIE - Rome	2015-10-22	ambassade-ou-mission-diplomatique		Ambassades			+39 (06) 68 60 11	+39 (06) 68 60 13 60	http://www.ambafrance-it.org	Piazza Farnese 67			00186 Rome	 ITALIE		
172273	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172273	Ambassade de France JAMAIQUE - Kingston	2014-09-23	ambassade-ou-mission-diplomatique		Ambassades		http://www.ambafrance-jm-bm.org/-Nous-contacter-	+1 (876) 946 40 00 	+1 (876) 946 40 20 	http://www.ambafrance-jm-bm.org	13 Hillcrest Avenue			Kingston 6	 JAMAÏQUE		
172274	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172274	Ambassade de France JAPON - Tokyo	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	webmestre@ambafrance-jp.org	http://www.ambafrance-jp.org/Nous-contacter-4159	+81 (3) 57 98 60 00	+81 (3) 57 98 62 06 	http://www.ambafrance-jp.org	4-11-44 Minami Azabu, Minato-Ku			Tokyo 106-8514	 JAPON		
172275	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172275	Ambassade de France JORDANIE - Amman	2015-10-15	ambassade-ou-mission-diplomatique		Ambassades	information.amman-amba@diplomatie.gouv.fr	http://www.ambafrance-jo.org/contact,2158	+962 (6) 460 46 30	+962 (6) 460 46 38	http://www.ambafrance-jo.org	Jabal Amman, 40 Rue Al Mutanabbi 			PO Box 5348, Amman 11183	 JORDANIE		
172276	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172276	Ambassade de France KAZAKHSTAN - Astana	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	admin-francais.astana-amba@diplomatie.gouv.fr	http://www.ambafrance-kz.org/Nous-contacter	+7 (7 172) 795 100	+7 (7 172) 795 101	http://www.ambafrance-kz.org	Tchoubary Micro district (4è étage), 62 rue Kosmonavtov			010000 Astana	 KAZAKHSTAN		
172277	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172277	Ambassade de France KENYA - Nairobi	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambafrance.nairobi@diplomatie.gouv.fr	http://www.ambafrance-ke.org/Nous-contacter	+254 (20) 277 80 00	+254 (20) 277 81 80	http://www.ambafrance-ke.org	Barclays plaza building (15è étage) Loita street			00100 Nairobi	 KENYA		
172278	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172278	Ambassade de France KIRGHIZSTAN - Bichkek	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	cad.bichkek-amba@diplomatie.gouv.fr	http://www.ambafrance-kg.org/Nous-contacter	+996 312 97 97 14	+996 312 97 97 16	http://www.ambafrance-kg.org	Apt. 2, 32 rue Orozbékova			720040 Bichkek	 KIRGHIZSTAN		
172279	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172279	Ambassade de France KIRIBATI - Tarawa	2015-07-07	ambassade-ou-mission-diplomatique		Ambassades		http://www.ambafrance-fj.org/Contactez-nous			http://www.ambafrance-fj.org					 KIRIBATI		
172280	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172280	Ambassade de France KOWEIT - Koweït	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	cad.koweit-amba@diplomatie.gouv.fr	http://www.ambafrance-kw.org/Nous-contacter	+965 (2) 258 20 20	+965 (2) 258 20 21	http://www.ambafrance-kw.org		PO box 1037	13011	Safat			
172281	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172281	Ambassade de France LAOS - Vientiane	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	consulat-vientiane-amba@diplomatie.gouv.fr	http://www.ambafrance-laos.org/Ecrire-au-Service-de-presse	+856 (21) 26 74 00	+856 (21) 26 74 29 	http://www.ambafrance-laos.org	Rue Setthathirath			PB 06, Vientiane 	 LAOS		
172282	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172282	Ambassade de France LESOTHO - Maseru	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	france@ambafrance-rsa.org	http://www.ambafrance-rsa.org/Nous-contacter,897			http://www.ambafrance-rsa.org/-Francais-					 LESOTHO		
172283	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172283	Ambassade de France LETTONIE - Riga	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	webmestre.ambafrance-lv@diplomatie.gouv.fr	http://www.ambafrance-lv.org/Ecrire-un-message	+371 (67) 03 66 00	+371 (67) 03 66 16	http://www.ambafrance-lv.org	9 boulevard Raina			Riga LV-1050	 LETTONIE		
172284	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172284	Ambassade de France LIBAN - Beyrouth	2015-06-24	ambassade-ou-mission-diplomatique		Ambassades	cad.beyrouth-amba@diplomatie.gouv.fr	http://www.ambafrance-lb.org/Nous-contacter	+961 (1) 42 00 00	+961 (1) 42 00 13	http://ambafrance-lb.org	Rue de Damas, Espace des Lettres, Ras El-Nabaa			Beyrouth	 LIBAN		
172285	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172285	Ambassade de France LIBÉRIA - Monrovia	2014-05-26	ambassade-ou-mission-diplomatique		Ambassades	ambafrance.liberia@yahoo.fr		+231 (0) 6 57 93 73 			11th Street,  Warner Avenue			Sinkor, Monrovia	 LIBÉRIA		
172286	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172286	Ambassade de France LIBYE - Tripoli	2015-01-09	ambassade-ou-mission-diplomatique		Ambassades	cad.tripoli-amba@diplomatie.gouv.fr	http://www.ambafrance-ly.org/Nous-contacter	+218 (91) 98 97 091		http://www.ambafrance-ly.org	Quartier Hay El Andalus, Rue Ibn Al-Khafaja			PO Box 312, Tripoli	 LIBYE		
172287	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172287	Ambassade de France LIECHTENSTEIN - Vaduz	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	presse@ambafrance-ch.org	http://www.ambafrance-ch.org/-Nous-contacter-			http://www.ambafrance-ch.org					 LIECHTENSTEIN		
172288	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172288	Ambassade de France LITUANIE - Vilnius	2015-09-17	ambassade-ou-mission-diplomatique		Ambassades	ambafrance.vilnius@diplomatie.gouv.fr	http://www.ambafrance-lt.org/Envoyer-un-message	+370 (5) 219 96 00 	+370 (5) 219 96 13	http://www.ambafrance-lt.org	Svarco 1			01131 Vilnius	 LITUANIE		
172289	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172289	Ambassade de France LUXEMBOURG - Luxembourg	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambassade@ambafrance-lu.org	http://www.ambafrance-lu.org/Nous-contacter	+352 (45) 72 71	+352 (45) 72 71 227	http://www.ambafrance-lu.org	8b boulevard Joseph II		1840	Luxembourg	 LUXEMBOURG		
172290	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172290	Ambassade de France MACÉDOINE (l'Ancienne République yougoslave de) - Skopje	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades		http://www.ambafrance-mk.org/Nous-contacter	+389 (2) 324 43 00	+389 (2) 324 43 13	http://www.ambafrance-mk.org	165 rue Todor Aleksandrov			1000 Skopje	 MACÉDOINE		
172291	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172291	Ambassade de France MADAGASCAR - Tananarive	2015-08-06	ambassade-ou-mission-diplomatique		Ambassades	ambafrance-mada@orange.mg		+261 (20) 22 398 98	+261 (20) 22 399 27	http://www.ambafrance-mada.org	3 rue Jean-Jaurès, Ambatomena 			Antananarivo	 MADAGASCAR		
172292	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172292	Ambassade de France MALAISIE - Kuala Lumpur	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	admin-etrangers.kuala-lumpur-amba@diplomatie.gouv.fr	http://www.ambafrance-my.org/Nous-contacter-2457	+603 (20) 53 55 00	+603 (20) 53 55 02	http://www.ambafrance-my.org	192-196 Jalan Ampang			50450 Kuala Lumpur	 MALAISIE		
172293	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172293	Ambassade de France MALAWI - Lilongwe	2015-02-03	ambassade-ou-mission-diplomatique		Ambassades		http://www.ambafrance-zm.org/Nous-ecrire,1164			http://www.ambafrance-zm.org					 MALAWI		
172294	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172294	Ambassade de France MALDIVES - Malé	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-lk.org	http://www.ambafrance-lk.org/Nous-contacter			http://www.ambafrance-lk.org					 MALDIVES		
172295	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172295	Ambassade de France MALI - Bamako	2013-06-12	ambassade-ou-mission-diplomatique		Ambassades	cad.bamako-amba@diplomatie.gouv.fr	http://www.ambafrance-ml.org/Nous-contacter	+223 (44) 97 57 57	+223 (44) 97 57 09	http://www.ambafrance-ml.org	Square Patrice Lumumba			BP 17 Bamako 	 MALI		
172296	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172296	Ambassade de France MALTE - La Valette	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-mt.org	http://www.ambafrance-mt.org/Nous-contacter	+356 (22) 48 06 00	+356 (22) 48 06 26	http://www.ambafrance-mt.org	130 Melita Street			Valletta VLT 1123	 MALTE		
172297	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172297	Ambassade de France MAROC - Rabat	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	webmestre@ambafrance-ma.org	http://www.ambafrance-ma.org/Nous-contacter,9861	+212 (0)537 68 97 00	+212 (0)537 68 97 01	http://www.ambafrance-ma.org	1 rue Ibn Hajar			Rabat Agdal	 MAROC		
172298	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172298	Ambassade de France MARSHALL - Majuro	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambassade.manille-amba@diplomatie.gouv.fr	http://www.ambafrance-ph.org/Coordonnees-plan-d-acces-et			http://www.ambafrance-ph.org					 ÎLES MARSHALL		
172299	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172299	Ambassade de France MAURICE - Port-Louis	2015-08-04	ambassade-ou-mission-diplomatique		Ambassades	consulat.port-louis-amba@diplomatie.gouv.fr	http://www.ambafrance-mu.org/Nous-contacter	+230 (20) 20 100	+230 (20) 20 110	http://www.ambafrance-mu.org	14 rue Saint-Georges			Port-Louis	 MAURICE		
172300	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172300	Ambassade de France MAURITANIE - Nouakchott	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambafrance.nouakchott-amba@diplomatie.gouv.fr	http://www.ambafrance-mr.org/Nous-contacter,570	+222 (45) 29 96 99 	+222 (45) 25 69 38	http://www.ambafrance-mr.org	Rue Ahmed Ould Hamed, Quartier de Tevragh-Zeina			BP 231, Nouakchott	 MAURITANIE		
172301	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172301	Ambassade de France MEXIQUE - Mexico	2015-08-31	ambassade-ou-mission-diplomatique		Ambassades	presse.mexico-amba@diplomatie.gouv.fr		+52 (55) 91 71 97 00	+52 (55) 91 71 97 03	http://www.ambafrance-mx.org	Campos Eliseos 339, Colonia Polanco		11560	Mexico DF	 MEXIQUE		
172302	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172302	Ambassade de France MICRONESIE - Palikir	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambassade.manille-amba@diplomatie.gouv.fr	http://www.ambafrance-ph.org/Coordonnees-plan-d-acces-et			http://www.ambafrance-ph.org					 MICRONÉSIE		
172303	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172303	Ambassade de France MOLDAVIE - Chisinau	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	infos.chisinau-amba@diplomatie.gouv.fr		+373 (22) 200 400	+373 (22) 200 401	http://www.ambafrance-md.org	6 strada Vlaicu Pircalab			2009 Chisinau	 MOLDAVIE		
172304	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172304	Ambassade de France MONACO - Monaco	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	courrier@ambafrance-mc.org	http://www.ambafrance-mc.org/Nous-contacter	+377 (92) 16 54 60	+377 (92) 16 54 64	http://www.ambafrance-mc.org	Le Roc Fleuri, 1 rue du Tenao			98000	 MONACO		
172305	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172305	Ambassade de France MONGOLIE - Oulan-Bator	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-mn.org		+976 (11) 32 45 19	+976 (11) 31 91 76	http://www.ambafrance-mn.org	District de Chingeltei, 3  avenue de la Paix			Oulan Bator, PO Box 687	 MONGOLIE		
172306	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172306	Ambassade de France MONTENEGRO - Podgorica	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	ambafrance@ambafrance.co.me	http://www.ambafrance-me.org/Nous-contacter	+382 (20) 65 53 48	+382 20 655 643	http://www.ambafrance-me.org	Atinska 35			81000 Podgorica	 MONTÉNÉGRO		
172307	http://lannuaire.service-public.fr/ambassades/ambassade-ou-mission-diplomatique_172307	Ambassade de France MOZAMBIQUE - Maputo	2015-09-09	ambassade-ou-mission-diplomatique		Ambassades	contact@ambafrance-mz.org	http://www.ambafrance-mz.org/Nous-Contacter	+258 (21) 48 46 00	+258 (21) 48 46 30	http://www.ambafrance-mz.org	Avenida Julius-Nyerere			2361 Maputo	 MOZAMBIQUE		
